DistrictId,Rooms,Square,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_3,Helthcare_2,Shops_1,Price
39,2.0,52.582016137091166,6.0,11,12.0,1975,0.428825818,25,8,0,2,85496.55294046957
79,2.0,42.1362141564006,5.0,2,5.0,1969,0.307466659,30,9,2,5,87214.36187584829
148,1.0,47.14422535617709,8.0,10,12.0,2014,0.313924552,22,11,2,10,231866.10335581534
58,1.0,39.987532798564494,9.0,16,17.0,1977,0.43788524,23,3,0,5,139507.76343973086
44,3.0,59.77135720267104,5.0,10,10.0,1972,0.122190486,25,2,1,3,261051.18633258218
27,1.0,37.115769012094795,1.0,2,19.0,1977,0.211401214,9,0,0,1,87854.98901721073
44,2.0,49.43294247318217,6.0,2,12.0,1979,0.122190486,25,2,1,3,242977.6507337122
144,2.0,53.2483056104646,8.0,9,12.0,1987,0.306977489,27,14,5,7,294348.5764953368
52,2.0,65.60751424402397,1.0,12,17.0,2018,0.371148999,34,1,2,5,212146.96609215747
28,2.0,52.545821428384784,8.0,12,14.0,1990,0.118537385,30,1,1,0,239938.1361084706
114,2.0,63.938179832848775,9.0,8,9.0,1978,0.050272014,21,14,0,3,387406.6239494211
99,1.0,41.95553603919701,8.0,7,16.0,1983,0.033493708,66,1,3,8,165172.20093174942
113,2.0,66.26238546846729,9.0,4,5.0,1950,0.050755569,24,1,0,1,302929.1088677908
168,2.0,57.48271940463585,1.0,4,4.0,2016,0.341071945,27,48,3,11,95630.51938552488
182,2.0,67.83886119689976,9.0,7,8.0,1918,0.015016892,17,59,0,8,443270.81752025115
1,2.0,55.53604601362648,0.0,7,7.0,1977,0.007122317,1,0,0,1,180413.5381445818
1,3.0,79.03801925823821,7.0,17,17.0,2018,0.007122317,1,0,0,1,237723.0615282137
1,2.0,57.48781279282958,9.0,11,17.0,2010,0.025609157,33,0,3,1,231413.28954085035
111,3.0,81.00278719372983,10.0,19,22.0,2008,0.093442564,23,5,2,4,528015.4258840764
27,2.0,66.58491757404529,1.0,2,2.0,2016,0.017647053,2,0,0,0,177719.45833735575
78,3.0,64.7441608449166,8.0,9,9.0,1975,0.219006007,28,3,1,4,270812.33538937627
23,1.0,35.40047987363417,1.0,4,17.0,1977,0.034656082000000005,0,0,0,0,69485.84525572698
2,1.0,36.71087970243353,5.0,4,5.0,1967,0.309479124,35,4,0,6,166716.5312018224
26,1.0,36.81883730018078,5.0,7,9.0,1966,0.0,36,2,0,2,73312.98666384838
80,1.0,42.13059847077474,8.0,13,13.0,1980,0.0,39,0,0,5,166765.5074582915
109,2.0,61.63679502991506,9.0,10,14.0,1980,0.0,25,4,1,1,412668.4370163375
27,2.0,92.35067196117451,1.0,2,6.0,1977,0.07542368,11,0,0,0,120875.74991497627
84,3.0,54.58717459675906,5.0,8,9.0,1968,0.14966637300000002,22,2,4,1,218458.39621802443
27,1.0,41.698016219592866,1.0,9,9.0,2015,0.017647053,2,0,0,0,139819.67858494766
81,1.0,31.294896376715695,5.0,2,5.0,1966,0.319809354,25,16,5,8,159039.956890432
53,3.0,80.52467110653927,1.0,12,21.0,2016,0.049637257,34,0,1,3,357335.86094654305
45,2.0,62.02329304977334,1.0,15,15.0,2017,0.195781053,23,6,3,2,329509.72904213273
145,2.0,52.08588110077225,8.0,3,17.0,1989,0.0,30,0,0,5,224017.1038087231
9,1.0,42.552885634424136,1.0,15,15.0,1977,0.161531741,25,1,2,4,142654.4458964326
21,1.0,31.24556532723443,5.0,2,5.0,1968,0.194489265,47,3,3,5,115403.97746185199
46,2.0,45.692816266656884,6.0,8,9.0,1969,0.0,47,0,3,5,215428.65255837396
9,2.0,62.708308213033064,1.0,10,10.0,1977,0.161531741,25,1,2,4,182384.1722497861
27,1.0,43.38686485604378,9.0,15,17.0,2013,0.072157581,2,1,0,0,123267.22203648939
85,2.0,56.44444641704419,9.0,12,17.0,1981,0.037177818,52,1,1,7,271283.88233408396
9,2.0,56.08332529736144,8.0,3,12.0,1985,0.136244425,11,0,0,1,198792.63123715867
101,2.0,45.816229951401574,4.0,6,17.0,1961,0.225824954,41,7,3,2,184276.5027733505
130,3.0,63.01242996195742,5.0,8,9.0,1966,0.21843974,21,6,4,7,282108.1909530615
84,2.0,49.941354931950684,6.0,3,5.0,1964,0.006076152,30,0,6,6,178225.16885551697
63,1.0,49.0204151099407,7.0,18,18.0,2017,0.23861713,26,6,3,6,286385.5653042369
168,1.0,39.96779468804411,5.0,10,10.0,1976,0.341071945,27,48,3,11,217682.36012317246
34,2.0,57.35070031751031,10.0,25,30.0,1977,0.069753361,53,4,1,11,343821.9347439352
78,2.0,45.59975693931136,5.0,2,9.0,1968,0.092290642,21,2,1,2,188021.7025215461
1,2.0,70.86702251909094,1.0,7,17.0,1977,0.007122317,1,0,0,1,234012.4652937173
6,1.0,43.48972162011219,9.0,14,17.0,2018,0.243204519,5,0,0,0,121076.58531452915
58,2.0,55.493315655458034,7.0,6,9.0,1969,0.14890389099999998,9,1,3,2,150538.91099337992
96,1.0,41.25463908159843,8.0,4,17.0,1995,0.041116354,53,4,1,4,182356.31732793327
104,1.0,35.5077377253411,4.0,6,6.0,1917,7.81528e-05,22,141,3,23,236830.76463663575
11,2.0,55.252721327688896,5.0,10,10.0,1971,0.00016967599999999998,36,0,1,1,198363.49762961315
62,1.0,50.61668111942696,1.0,10,10.0,2017,0.072157581,2,1,0,0,144523.26886365525
27,1.0,38.936986471822365,0.0,18,19.0,2017,0.211401214,9,0,0,1,93560.78955317123
75,3.0,74.96964525548526,9.0,11,15.0,1999,0.122090347,29,7,4,0,415070.47090506594
77,3.0,79.1958250694062,10.0,16,17.0,1984,0.298204575,16,3,1,3,322048.43399028893
58,1.0,54.6199388438421,1.0,5,9.0,1977,0.43788524,23,3,0,5,105815.22850409904
45,2.0,63.665012690273066,1.0,8,16.0,2014,0.195781053,23,6,3,2,338905.71613745
21,2.0,46.83286955905359,5.0,6,6.0,1967,0.194489265,47,3,3,5,75234.30129673147
23,1.0,41.54376827857248,1.0,15,25.0,1977,0.075778755,6,3,0,2,121732.72747657837
38,3.0,97.09484986835236,10.0,14,17.0,2019,0.060753049,15,2,0,7,402378.8484851804
6,2.0,67.29086297988421,1.0,4,17.0,1977,0.243204519,5,0,0,0,183893.27255396885
62,1.0,35.20415600722543,8.0,10,10.0,1975,0.002211665,39,3,1,5,90379.12439791238
27,3.0,83.61470132848495,1.0,12,12.0,2016,0.072157581,2,1,0,0,260724.3346505845
27,1.0,46.31657253680563,1.0,13,19.0,2014,0.072157581,2,1,0,0,145705.11743985035
120,2.0,40.253019204906,6.0,7,14.0,1974,0.0006991189999999999,14,24,0,3,185075.02498784164
1,2.0,56.07279458728492,1.0,13,22.0,2018,0.007122317,1,0,0,1,194957.59602230738
18,1.0,42.256494833298,8.0,15,15.0,1988,0.0,30,0,0,5,182814.2243611469
10,2.0,50.385419260625724,8.0,6,17.0,1990,0.089039719,33,5,0,11,264581.6914375502
53,2.0,63.391427687590216,10.0,13,17.0,2017,0.049637257,34,0,1,3,275743.94401795
11,2.0,42.288293591239174,6.0,11,12.0,1969,0.038692987000000005,28,1,2,5,202485.93464365232
85,2.0,54.09929660645833,9.0,8,16.0,1982,0.037177818,52,1,1,7,262616.8425370244
8,2.0,79.57466452385141,12.0,4,14.0,2002,0.43788524,23,3,0,5,356879.0083990236
19,2.0,63.16189200316702,6.0,6,6.0,1961,0.309479124,35,4,0,6,88212.17799770588
41,1.0,36.12493727877678,9.0,10,12.0,1967,0.175054867,36,3,1,0,176808.83723849274
128,1.0,40.60204360481495,8.0,16,16.0,1992,0.0,27,0,2,8,85910.68526152098
53,1.0,36.18640496474367,6.0,9,9.0,1975,0.313924552,22,11,2,10,189775.31967673165
64,2.0,47.83493659539224,6.0,6,12.0,1975,0.135649789,46,6,3,11,247964.9817677821
21,2.0,44.69226161495169,5.0,3,5.0,1962,0.006076152,30,0,6,6,175058.64514835118
1,1.0,38.889472641980475,8.0,8,17.0,1992,0.025609157,33,0,3,1,165880.14506847394
17,2.0,46.31294795821567,5.0,6,9.0,1963,0.0,18,5,1,2,226274.8439063145
94,1.0,36.877925912778004,6.0,3,9.0,1971,0.282797669,33,2,0,6,157839.20760556922
26,1.0,35.192053844198604,10.0,2,12.0,1966,0.0,36,2,0,2,150828.48105244266
67,3.0,69.12196199588695,1.0,3,4.0,1977,0.0077202819999999985,38,2,0,4,117422.13307798098
129,4.0,185.9063963345977,31.0,5,5.0,2015,0.020741326,24,5,2,5,340273.2382531583
59,2.0,56.620745957845315,11.0,16,16.0,1981,0.309479124,35,4,0,6,268191.61512656737
84,2.0,57.45260733472517,7.0,3,5.0,1957,0.006076152,30,0,6,6,274453.1752572162
30,2.0,62.86584590657599,1.0,12,17.0,1977,7.81528e-05,22,141,3,23,168439.19231353694
48,1.0,43.85767714239472,11.0,5,17.0,2005,0.041124634,46,5,1,10,239865.6894086316
32,2.0,47.313184382200205,6.0,9,14.0,1968,0.135649789,46,6,3,11,253044.07147414392
26,1.0,37.81913867845224,9.0,1,12.0,1967,0.0,36,2,0,2,161259.10099043619
52,2.0,67.06437269361045,1.0,16,16.0,2015,0.371148999,34,1,2,5,220658.16042073548
147,1.0,30.67097040038362,6.0,1,5.0,1962,0.319809354,25,16,5,8,148828.86464343802
10,2.0,51.65935333026886,8.0,13,17.0,1989,0.089039719,33,5,0,11,172525.6581725745
52,2.0,64.64592760726475,10.0,13,17.0,2015,0.371148999,34,1,2,5,160148.74229808466
6,2.0,65.84385422613516,1.0,13,17.0,2014,0.243204519,5,0,0,0,183459.4023770156
105,1.0,35.68220258136447,5.0,7,7.0,1963,0.069660344,31,4,1,2,149785.0334193
27,1.0,50.873129285558605,1.0,6,17.0,1977,0.072157581,2,1,0,0,149885.22962846182
61,1.0,38.387611206608064,6.0,8,9.0,1976,0.300322518,52,6,1,9,174876.6927888235
1,2.0,60.27741132964947,1.0,25,25.0,1977,0.007122317,1,0,0,1,157086.43860460885
6,2.0,71.15289896231499,11.0,16,25.0,1977,0.243204519,5,0,0,0,191027.02248901344
23,1.0,42.46914943458549,9.0,18,18.0,2013,0.075778755,6,3,0,2,99950.20191865374
58,2.0,64.35674797729907,0.0,2,3.0,1977,0.43788524,23,3,0,5,146159.4985418061
93,2.0,54.663119520678215,8.0,6,12.0,1983,0.050900058,43,1,2,3,183144.86434029407
6,1.0,38.795847297888265,7.0,5,17.0,2015,0.243204519,5,0,0,0,107968.54933165963
86,3.0,72.60298579485821,8.0,6,6.0,1939,0.161975568,31,5,3,7,379841.447889656
107,1.0,40.35313492316142,7.0,6,6.0,1964,0.050272014,21,14,0,3,208645.77468587767
138,2.0,57.972239710976226,8.0,2,14.0,1973,0.0,36,2,0,2,299500.1276286233
161,1.0,63.293078596224596,18.0,3,9.0,1912,0.014423114,19,4,0,3,262279.8139145041
27,2.0,53.44581861416997,12.0,17,17.0,2005,0.041116354,53,4,1,4,237308.83562442055
1,3.0,80.6740320898978,10.0,5,17.0,2015,0.007122317,1,0,0,1,220120.21870091246
6,2.0,54.027700269511655,1.0,10,17.0,1977,0.243204519,5,0,0,0,173739.19794062385
57,2.0,58.490590670251905,8.0,4,12.0,1981,0.13321533300000002,49,3,3,4,240259.0402257254
7,3.0,65.98068291679877,8.0,4,9.0,1975,0.035145267,42,3,0,3,346739.40976590663
1,2.0,57.95046054662332,9.0,15,17.0,1991,0.025609157,33,0,3,1,216235.70076330687
74,3.0,113.25084770767157,1.0,14,14.0,1977,0.075778755,6,3,0,2,372244.4030932101
100,1.0,33.38333429378982,5.0,1,5.0,1965,0.200146802,23,8,2,0,158600.5873748427
29,2.0,53.01844395952085,8.0,2,17.0,2001,0.069660344,31,4,1,2,213448.39176679665
6,2.0,68.05695468391264,1.0,4,17.0,1977,0.243204519,5,0,0,0,183527.12465555948
21,2.0,47.32385003478736,6.0,4,5.0,1960,0.034331497,25,3,0,4,221999.9574435452
19,1.0,42.41859945327382,9.0,3,16.0,1985,0.309479124,35,4,0,6,181535.38790175162
96,3.0,74.38026779232983,10.0,6,17.0,1994,0.041116354,53,4,1,4,275636.6453073813
58,1.0,40.65591143243998,9.0,5,16.0,1975,0.050755569,24,1,0,1,184379.76747038247
27,1.0,45.41950424577565,1.0,3,10.0,2017,0.072157581,2,1,0,0,150713.93234874008
89,2.0,63.15267387413926,12.0,5,17.0,2003,0.1363303,30,10,3,6,448241.0593142535
28,2.0,63.577733535140894,8.0,5,5.0,1957,0.118537385,30,1,1,0,227877.9218682224
8,1.0,35.953395960424025,6.0,2,9.0,1978,0.219006007,28,3,1,4,173298.50335530835
41,2.0,55.40253805836776,10.0,9,16.0,1985,0.175054867,36,3,1,0,262260.6704175361
13,1.0,41.88430037718416,8.0,7,14.0,1998,0.090799103,74,2,5,15,215556.50167604297
59,2.0,61.14288228441275,10.0,15,17.0,1988,0.019508796,37,11,5,5,362498.30676218896
13,1.0,40.234939993709176,7.0,10,17.0,2002,0.090799103,74,2,5,15,177118.47882330566
113,1.0,38.882968124695395,6.0,6,9.0,1963,0.060753049,15,2,0,7,171571.98812408652
21,1.0,37.93865265689461,9.0,10,12.0,1969,0.034331497,25,3,0,4,165494.06420452485
1,2.0,61.80329526570478,10.0,18,22.0,2016,0.007122317,1,0,0,1,210416.97967213913
56,3.0,59.48382317400375,6.0,2,9.0,1965,0.035145267,42,3,0,3,266084.3293316922
23,3.0,77.70831986853065,1.0,8,25.0,1977,0.075778755,6,3,0,2,190419.23931573363
42,1.0,40.89352700876577,10.0,4,24.0,2007,0.158249043,21,0,1,0,171531.56915459645
7,3.0,55.187641171416594,6.0,9,9.0,1974,0.130617806,39,9,1,9,193455.82251682717
26,1.0,56.47207532394715,13.0,10,30.0,2012,0.0,36,2,0,2,304383.0094058014
74,1.0,50.176344724560536,0.0,7,7.0,1977,0.309479124,35,4,0,6,179563.73783453554
150,1.0,34.51154804020145,5.0,4,5.0,1963,0.020741326,24,5,2,5,146663.59115506694
30,2.0,63.5260208770269,1.0,3,3.0,2016,7.81528e-05,22,141,3,23,166615.96295009868
41,3.0,65.84330350201752,9.0,9,12.0,1972,0.175054867,36,3,1,0,325730.73044025624
10,3.0,80.03434995918475,10.0,18,22.0,1993,0.282797669,33,2,0,6,428271.11081722815
200,2.0,48.57961682949234,5.0,4,5.0,1961,0.0,33,1,2,5,244300.90653296304
23,1.0,45.4621901084822,1.0,11,17.0,1977,0.075778755,6,3,0,2,133607.42667122386
42,1.0,73.0,38.07169235162335,9,10.0,2006,0.158249043,21,0,1,0,160488.03316458382
105,2.0,42.44368923230487,6.0,8,9.0,1976,0.069660344,31,4,1,2,204279.4045473175
29,1.0,39.63555638792068,4.0,5,5.0,1962,0.069660344,31,4,1,2,171941.59463405664
27,1.0,39.7280691099604,0.0,5,5.0,1977,0.211401214,9,0,0,1,91331.03692552287
28,2.0,41.68472735119765,7.0,13,13.0,1966,0.000995363,42,1,1,5,198803.14598470935
1,1.0,46.74866831601747,10.0,7,17.0,2015,0.007122317,1,0,0,1,166771.49308103847
30,3.0,39.596076498875,0.0,2,5.0,1977,7.81528e-05,22,141,3,23,147861.19561606194
99,1.0,39.59885496834947,7.0,17,17.0,1991,0.012338886,35,1,2,4,160534.0503937933
26,2.0,40.69102496933982,6.0,3,14.0,1975,0.0,36,2,0,2,190562.28884201925
41,2.0,45.632508774158346,5.0,7,9.0,1972,0.175054867,36,3,1,0,202485.31702179761
27,1.0,51.56161077386354,1.0,6,17.0,1977,0.017647053,2,0,0,0,147107.94248506427
101,1.0,42.90888045228027,8.0,8,12.0,1988,0.225824954,41,7,3,2,177190.0990602331
25,3.0,74.76080682755078,10.0,14,17.0,1994,0.188783766,31,4,0,1,311518.1660215265
27,1.0,61.070298359392545,58.0,8,17.0,2016,0.072157581,2,1,0,0,212188.9595373365
8,3.0,84.95538507892286,10.0,15,15.0,2008,0.43788524,23,3,0,5,358673.7463658397
61,3.0,68.77604959645831,8.0,3,12.0,1979,0.300322518,52,6,1,9,240506.02157803968
109,2.0,44.514341478790456,5.0,8,9.0,1965,0.0,25,4,1,1,242003.29819021426
48,1.0,40.76291408149026,1.0,16,16.0,2015,0.041124634,46,5,1,10,225121.6629260504
100,1.0,37.552242524246225,6.0,2,9.0,1979,0.200146802,23,8,2,0,231823.239567243
19,1.0,42.83029754405783,10.0,12,22.0,2003,0.000991363,33,3,1,9,249174.5298575212
34,2.0,56.9787430810413,0.0,12,12.0,1977,0.069753361,53,4,1,11,250175.7817997947
77,2.0,52.080904592087116,9.0,12,12.0,1977,6.99893e-05,46,1,1,16,228984.58584293566
122,1.0,40.35983763316626,8.0,8,10.0,1995,0.033493708,66,1,3,8,179639.08856203253
58,2.0,65.81850588269664,10.0,10,17.0,1977,0.43788524,23,3,0,5,165908.6820551602
62,1.0,45.58608252578307,10.0,12,12.0,2019,0.072157581,2,1,0,0,125698.11821527214
18,2.0,59.964961792395755,10.0,9,17.0,1999,0.0,30,0,0,5,251765.7700101657
45,1.0,43.52074036193332,9.0,6,16.0,1977,0.195781053,23,6,3,2,237689.0214649219
42,1.0,39.01087403332378,8.0,4,16.0,2009,0.158249043,21,0,1,0,179926.17374212664
23,3.0,81.50018828144337,12.0,4,17.0,2011,0.075778755,6,3,0,2,245608.98985473422
87,3.0,74.63884609774576,10.0,10,17.0,1986,0.100455735,43,0,1,6,272178.7491592752
25,3.0,109.5599042997087,13.0,4,25.0,2009,0.069753361,53,4,1,11,461975.7705759389
44,1.0,40.0984211714924,1.0,9,9.0,2016,0.036122292,24,0,1,1,203058.075211068
7,2.0,43.74564621735824,5.0,1,5.0,1968,0.130617806,39,9,1,9,169369.97126871726
44,1.0,35.091916580997506,8.0,1,4.0,1961,0.122190486,25,2,1,3,162336.721266244
1,3.0,83.54174326635986,1.0,12,17.0,1977,0.007122317,1,0,0,1,231115.38106201802
18,1.0,41.78056366967231,8.0,3,10.0,1997,0.0,30,0,0,5,176590.28782155734
52,2.0,63.58359855300554,1.0,7,17.0,1977,0.371148999,34,1,2,5,211333.9810893232
30,2.0,59.662597593439294,10.0,4,5.0,2017,7.81528e-05,22,141,3,23,150114.9773033383
55,3.0,62.645197379271075,6.0,10,10.0,1973,0.012338886,35,1,2,4,214619.13633683725
1,2.0,65.72345173734895,1.0,5,17.0,1977,0.007122317,1,0,0,1,201704.63967104445
58,1.0,43.23027412479663,1.0,13,17.0,1977,0.43788524,23,3,0,5,125040.34312702573
128,2.0,55.410051074772966,8.0,17,17.0,1992,0.0,27,0,2,8,264622.7392289822
25,3.0,85.79081349987743,1.0,9,25.0,2018,0.069753361,53,4,1,11,328680.8694070161
47,3.0,82.66661191619842,12.0,8,14.0,2009,0.197367951,8,1,0,1,316106.22988207225
20,1.0,37.460041869414546,6.0,2,5.0,1959,0.019508796,37,11,5,5,177899.49833285125
6,2.0,66.68112626779865,1.0,7,17.0,1977,0.243204519,5,0,0,0,192048.44263118887
86,2.0,48.182223898885496,5.0,3,5.0,1963,0.161975568,31,5,3,7,235037.7582147104
59,1.0,40.059045984541505,9.0,16,16.0,1974,0.309479124,35,4,0,6,196273.23993608443
23,2.0,64.90744492373764,1.0,24,25.0,1977,0.075778755,6,3,0,2,155269.26407475953
34,1.0,42.73447950554903,10.0,24,24.0,2004,0.069753361,53,4,1,11,224978.19353801172
21,1.0,40.21657874944762,9.0,4,14.0,1996,0.034331497,25,3,0,4,177913.1651305515
1,1.0,45.581394916554615,1.0,20,20.0,2015,0.007122317,1,0,0,1,128369.72070050873
34,2.0,61.52966659416914,10.0,4,12.0,2017,0.069753361,53,4,1,11,238778.01104713447
94,1.0,33.52164079927654,1.0,17,17.0,2015,0.282797669,33,2,0,6,381912.1621086675
46,1.0,33.10192214882577,5.0,4,9.0,1970,0.0,47,0,3,5,172925.54069366585
142,1.0,31.24040615739305,5.0,5,5.0,1968,0.051942062,17,7,2,0,188512.99993927122
69,1.0,44.84661603993267,9.0,20,25.0,2007,0.000991363,33,3,1,9,273490.87992599147
23,1.0,37.76238180313093,0.0,4,4.0,1977,0.034656082000000005,0,0,0,0,73320.95279737016
74,2.0,73.31497505994463,1.0,7,7.0,1977,0.075778755,6,3,0,2,254005.38186295828
48,1.0,41.81218845354165,8.0,2,12.0,1981,0.041124634,46,5,1,10,183118.7602509889
6,2.0,64.89528835300136,0.0,13,13.0,1977,0.243204519,5,0,0,0,185670.56571544934
63,3.0,76.15785847843533,9.0,17,22.0,1986,0.23861713,26,6,3,6,423176.9148783047
55,1.0,40.716933934010974,8.0,14,17.0,1987,0.041365446,31,0,1,4,194897.22865442297
1,1.0,41.07751179803863,7.0,2,17.0,2016,0.007122317,1,0,0,1,139830.86429014438
101,3.0,81.23214090981641,7.0,4,5.0,1958,0.225824954,41,7,3,2,353927.73469466966
11,2.0,45.068760905139115,5.0,5,5.0,1971,0.00016967599999999998,36,0,1,1,193813.06205520648
6,1.0,36.14149178180565,6.0,4,4.0,1961,0.243204519,5,0,0,0,117188.64222441314
6,1.0,38.02584973042466,7.0,3,17.0,2016,0.243204519,5,0,0,0,149875.04757507233
27,1.0,41.3682340397644,10.0,6,12.0,2015,0.011654127,4,0,0,0,113622.43062439965
123,4.0,116.54301703916336,11.0,4,23.0,2005,0.0,6,0,0,4,445424.56422934897
9,3.0,82.14805882917993,1.0,11,11.0,1977,0.161531741,25,1,2,4,241069.94250377212
0,3.0,81.29709956631173,10.0,14,22.0,2009,0.319809354,25,16,5,8,113607.10830786751
103,1.0,33.45263574216951,5.0,7,11.0,1969,0.014423114,19,4,0,3,178225.1238543756
27,1.0,45.970813847578036,9.0,7,7.0,1977,0.072157581,2,1,0,0,167988.15544199874
34,3.0,94.05298221279128,1.0,3,3.0,1977,0.069753361,53,4,1,11,354075.95773212385
45,2.0,73.48091482544638,1.0,13,13.0,1977,0.195781053,23,6,3,2,376697.12158438563
169,1.0,43.257138337764495,0.0,5,5.0,1977,0.17891679600000002,18,4,1,5,226053.13522934035
79,1.0,38.40846806990872,9.0,11,16.0,1976,0.307466659,30,9,2,5,178625.55002758102
90,1.0,32.682734884195696,5.0,6,6.0,1969,0.265088676,37,0,3,2,151319.51539642597
62,1.0,41.924161007341695,0.0,7,15.0,1977,0.072157581,2,1,0,0,111851.66026592258
57,1.0,41.42576261324774,8.0,12,24.0,2004,0.13321533300000002,49,3,3,4,158535.62440798886
88,1.0,45.81387860227953,9.0,13,17.0,1977,0.127375905,43,3,3,9,210803.24092326718
103,2.0,52.79955635369175,8.0,11,14.0,2002,0.151346216,32,10,4,1,317648.06601182936
23,1.0,55.28214803044654,20.0,4,4.0,2013,0.014072961,2,0,0,0,157140.84899784645
103,3.0,62.229905452085674,5.0,4,9.0,1966,0.151346216,32,10,4,1,292871.46459161665
9,2.0,54.23905336363264,11.0,2,16.0,1977,0.13012277,8,0,0,0,190438.1367175997
29,2.0,59.031565827046364,10.0,20,22.0,2002,0.069660344,31,4,1,2,286692.0349498658
94,1.0,40.331177603959524,9.0,8,16.0,1977,0.282797669,33,2,0,6,155930.413124247
1,3.0,124.91443135913988,1.0,14,14.0,1977,0.007122317,1,0,0,1,436304.3585514506
44,1.0,34.06077405293112,5.0,3,9.0,1968,0.122190486,25,2,1,3,163193.80509840418
18,1.0,41.606060004028976,8.0,12,17.0,1999,0.0,30,0,0,5,160880.05944814318
104,3.0,61.690767974960536,4.0,2,7.0,1936,7.81528e-05,22,141,3,23,566435.1534595944
194,2.0,64.7209164200476,7.0,3,4.0,1959,0.174739084,17,9,0,3,215525.74984494888
115,3.0,75.5472042722153,8.0,6,6.0,1959,0.341071945,27,48,3,11,326791.71463858185
41,3.0,69.38630294095445,6.0,8,9.0,1971,0.175054867,36,3,1,0,294072.8415049517
45,2.0,72.53382528172888,0.0,23,23.0,1977,0.195781053,23,6,3,2,443277.94276019
27,1.0,38.29119251720482,1.0,3,3.0,1977,0.017647053,2,0,0,0,127291.38033775793
62,2.0,74.01359874702648,0.0,13,13.0,1977,0.072157581,2,1,0,0,194563.78206079046
27,3.0,83.91835360095497,8.0,5,9.0,2000,0.041116354,53,4,1,4,337030.70711224823
138,2.0,59.835676446952114,10.0,13,16.0,1983,0.0,36,2,0,2,287236.87727737176
24,2.0,46.33683460602596,5.0,2,5.0,1963,0.111627393,50,8,2,3,191477.91638873235
83,3.0,78.10771828082711,9.0,5,22.0,1986,0.0077202819999999985,38,2,0,4,454503.4687278275
45,1.0,29.41200103739974,5.0,4,5.0,1967,0.014423114,19,4,0,3,150888.3117632738
27,1.0,42.838125746061024,10.0,8,17.0,2004,0.07542368,11,0,0,0,131064.4349846021
1,2.0,66.57283867991993,12.0,5,9.0,2018,0.007122317,1,0,0,1,247121.07758341965
7,2.0,53.767195476275695,8.0,16,17.0,1995,0.130617806,39,9,1,9,250830.67685920105
74,2.0,75.3694747318338,13.0,4,4.0,1977,0.075778755,6,3,0,2,263391.82135421556
9,3.0,76.36745554457008,10.0,14,14.0,1996,0.069753361,53,4,1,11,307799.6723688526
128,1.0,39.519586898448146,7.0,18,18.0,1991,0.0,27,0,2,8,171087.84987511788
11,1.0,42.446210845458886,8.0,6,12.0,1980,0.00016967599999999998,36,0,1,1,174834.99192848516
1,2.0,67.61581848526896,1.0,10,17.0,1977,0.007122317,1,0,0,1,243769.01251496875
6,2.0,64.87480943570056,0.0,6,17.0,1977,0.243204519,5,0,0,0,176538.46439494626
52,1.0,42.621442138311686,1.0,11,17.0,1977,0.371148999,34,1,2,5,115127.96983754847
77,3.0,53.45833794116145,6.0,9,9.0,1975,6.99893e-05,46,1,1,16,220566.0570628231
23,1.0,50.97801520746413,1.0,1,1.0,1977,0.034656082000000005,0,0,0,0,144718.36237254206
13,3.0,75.58999832038326,10.0,14,17.0,2000,0.090799103,74,2,5,15,320044.55544492713
27,1.0,38.30575279598269,1.0,7,12.0,1977,0.011654127,4,0,0,0,97050.81928607544
98,2.0,60.07416146665074,8.0,8,8.0,1964,0.195781053,23,6,3,2,287641.87203212193
1,1.0,43.7644626364462,1.0,2,2.0,2019,0.007122317,1,0,0,1,142003.76994013097
27,1.0,37.036360023238295,7.0,3,10.0,1980,0.211401214,9,0,0,1,120748.54967115025
1,3.0,86.5015581012007,1.0,13,17.0,1977,0.007122317,1,0,0,1,301942.8823171452
146,3.0,75.03708532706841,9.0,11,37.0,2010,0.236108458,16,27,3,10,288203.4500753227
56,2.0,51.542976385197974,8.0,10,17.0,1986,0.0,23,4,2,6,321543.4781949109
130,3.0,79.07532337593649,8.0,7,13.0,1960,0.341071945,27,48,3,11,370625.2250943605
66,1.0,42.01979508688624,13.0,4,5.0,1965,0.111627393,50,8,2,3,180450.68204402085
9,2.0,65.80121154108821,8.0,2,14.0,1997,0.161531741,25,1,2,4,211913.69669020807
1,3.0,86.37865490142771,1.0,6,22.0,1977,0.007122317,1,0,0,1,270210.5465782196
27,2.0,76.51767916096178,1.0,6,17.0,1977,0.072157581,2,1,0,0,175224.0460320613
41,3.0,68.73767740035501,7.0,6,16.0,1986,0.175054867,36,3,1,0,317858.0807109456
27,1.0,47.191766681720075,1.0,6,17.0,1977,0.072157581,2,1,0,0,145057.2089748955
28,3.0,87.4214081292746,10.0,15,17.0,2006,0.333891544,30,1,0,0,456916.5399610608
140,2.0,46.48614136175853,5.0,3,5.0,1963,0.0,33,1,2,5,241027.43189482606
163,2.0,47.29244794641282,5.0,2,9.0,1969,0.007658515,35,56,3,19,157977.77046354505
146,2.0,43.87231193099614,5.0,7,7.0,1961,0.236108458,16,27,3,10,196575.45490153373
101,2.0,51.88510468106382,9.0,9,12.0,1968,0.225824954,41,7,3,2,230372.6610038333
23,3.0,70.46214916041966,0.0,4,4.0,1977,0.034656082000000005,0,0,0,0,130704.4388946574
30,2.0,63.97725789151911,1.0,25,25.0,1977,7.81528e-05,22,141,3,23,196132.25528557407
